[2026-07-04T14:34:48.366+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-07-04T14:34:48.425+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake_ecommerce.load_snowflake scheduled__2026-07-04T14:28:00+00:00 [queued]>
[2026-07-04T14:34:48.438+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake_ecommerce.load_snowflake scheduled__2026-07-04T14:28:00+00:00 [queued]>
[2026-07-04T14:34:48.440+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-07-04T14:59:21.166+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190247482946.parquet -> @reviews stage
[2026-07-04T14:59:21.664+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190247576581.parquet -> @reviews stage
[2026-07-04T14:59:22.294+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190247652744.parquet -> @reviews stage
[2026-07-04T14:59:22.907+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190247739288.parquet -> @reviews stage
[2026-07-04T14:59:23.525+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190247825515.parquet -> @reviews stage
[2026-07-04T14:59:24.099+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190247908307.parquet -> @reviews stage
[2026-07-04T14:59:24.748+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190247989174.parquet -> @reviews stage
[2026-07-04T14:59:25.255+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190248077026.parquet -> @reviews stage
[2026-07-04T14:59:25.875+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190248189206.parquet -> @reviews stage
[2026-07-04T14:59:26.492+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190248277102.parquet -> @reviews stage
[2026-07-04T14:59:27.104+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190248360510.parquet -> @reviews stage
[2026-07-04T14:59:27.720+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190248445973.parquet -> @reviews stage
[2026-07-04T14:59:28.338+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190248610432.parquet -> @reviews stage
[2026-07-04T14:59:28.948+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190248728880.parquet -> @reviews stage
[2026-07-04T14:59:29.718+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190248829652.parquet -> @reviews stage
[2026-07-04T14:59:30.385+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190248921691.parquet -> @reviews stage
[2026-07-04T14:59:30.998+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190249038616.parquet -> @reviews stage
[2026-07-04T14:59:31.609+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190249137278.parquet -> @reviews stage
[2026-07-04T14:59:32.228+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190249236453.parquet -> @reviews stage
[2026-07-04T14:59:54.650+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190249335757.parquet -> @reviews stage
[2026-07-04T14:59:55.266+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190249419221.parquet -> @reviews stage
[2026-07-04T14:59:55.883+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190249519178.parquet -> @reviews stage
[2026-07-04T14:59:56.498+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190249613349.parquet -> @reviews stage
[2026-07-04T14:59:57.114+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190249726978.parquet -> @reviews stage
[2026-07-04T14:59:57.728+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190249821544.parquet -> @reviews stage
[2026-07-04T14:59:58.342+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190249921644.parquet -> @reviews stage
[2026-07-04T14:59:58.951+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190250025193.parquet -> @reviews stage
[2026-07-04T14:59:59.572+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190250102629.parquet -> @reviews stage
[2026-07-04T15:00:00.187+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190250201781.parquet -> @reviews stage
[2026-07-04T15:00:00.799+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190250293951.parquet -> @reviews stage
[2026-07-04T15:00:01.413+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190250378965.parquet -> @reviews stage
[2026-07-04T15:00:02.025+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190250475090.parquet -> @reviews stage
[2026-07-04T15:00:02.639+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190250584333.parquet -> @reviews stage
[2026-07-04T15:00:03.252+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190250699353.parquet -> @reviews stage
[2026-07-04T15:00:03.867+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190250825497.parquet -> @reviews stage
[2026-07-04T15:00:04.481+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190250957899.parquet -> @reviews stage
[2026-07-04T15:00:05.096+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190251076497.parquet -> @reviews stage
[2026-07-04T15:00:05.710+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190251168422.parquet -> @reviews stage
[2026-07-04T15:00:06.226+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190251283099.parquet -> @reviews stage
[2026-07-04T15:00:06.842+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190251385156.parquet -> @reviews stage
[2026-07-04T15:00:07.451+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190251466721.parquet -> @reviews stage
[2026-07-04T15:00:08.063+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190251574629.parquet -> @reviews stage
[2026-07-04T15:00:08.677+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190251649951.parquet -> @reviews stage
[2026-07-04T15:00:09.294+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190251789113.parquet -> @reviews stage
[2026-07-04T15:00:09.806+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190251944261.parquet -> @reviews stage
[2026-07-04T15:00:10.425+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190252034431.parquet -> @reviews stage
[2026-07-04T15:00:11.034+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190252141883.parquet -> @reviews stage
[2026-07-04T15:00:11.647+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190252231977.parquet -> @reviews stage
[2026-07-04T15:00:12.267+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190252333864.parquet -> @reviews stage
[2026-07-04T15:00:12.831+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190252433244.parquet -> @reviews stage
[2026-07-04T15:00:13.337+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190252518858.parquet -> @reviews stage
[2026-07-04T15:00:14.003+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190252604785.parquet -> @reviews stage
[2026-07-04T15:00:14.621+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190252699752.parquet -> @reviews stage
[2026-07-04T15:00:15.233+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190252806438.parquet -> @reviews stage
[2026-07-04T15:00:15.848+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190252883196.parquet -> @reviews stage
[2026-07-04T15:00:16.463+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190252981824.parquet -> @reviews stage
[2026-07-04T15:00:17.075+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190253065072.parquet -> @reviews stage
[2026-07-04T15:00:17.696+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190253158814.parquet -> @reviews stage
[2026-07-04T15:00:18.311+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190253254710.parquet -> @reviews stage
[2026-07-04T15:00:18.923+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190253357372.parquet -> @reviews stage
[2026-07-04T15:00:19.534+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190253459233.parquet -> @reviews stage
[2026-07-04T15:00:20.109+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190253548354.parquet -> @reviews stage
[2026-07-04T15:00:20.665+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190253648593.parquet -> @reviews stage
[2026-07-04T15:00:21.279+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190253749791.parquet -> @reviews stage
[2026-07-04T15:00:21.891+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190253856173.parquet -> @reviews stage
[2026-07-04T15:00:22.505+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190254000728.parquet -> @reviews stage
[2026-07-04T15:00:23.119+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190255034786.parquet -> @reviews stage
[2026-07-04T15:00:23.732+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190255179939.parquet -> @reviews stage
[2026-07-04T15:00:24.659+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190255309717.parquet -> @reviews stage
[2026-07-04T15:00:25.271+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190255422011.parquet -> @reviews stage
[2026-07-04T15:00:25.884+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190255541013.parquet -> @reviews stage
[2026-07-04T15:00:26.447+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190255676909.parquet -> @reviews stage
[2026-07-04T15:00:27.035+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190255822934.parquet -> @reviews stage
[2026-07-04T15:00:27.582+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190255972454.parquet -> @reviews stage
[2026-07-04T15:00:28.079+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190256103252.parquet -> @reviews stage
[2026-07-04T15:00:28.573+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190256311243.parquet -> @reviews stage
[2026-07-04T15:00:29.161+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190256463480.parquet -> @reviews stage
[2026-07-04T15:00:29.779+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190256596330.parquet -> @reviews stage
[2026-07-04T15:00:30.392+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190256739544.parquet -> @reviews stage
[2026-07-04T15:00:31.005+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190256876646.parquet -> @reviews stage
[2026-07-04T15:00:31.619+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190257007762.parquet -> @reviews stage
[2026-07-04T15:00:32.240+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190257159816.parquet -> @reviews stage
[2026-07-04T15:00:32.848+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190257299098.parquet -> @reviews stage
[2026-07-04T15:00:33.463+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190257424387.parquet -> @reviews stage
[2026-07-04T15:00:34.078+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190257570011.parquet -> @reviews stage
[2026-07-04T15:00:34.691+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190257982921.parquet -> @reviews stage
[2026-07-04T15:00:35.307+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190258166540.parquet -> @reviews stage
[2026-07-04T15:00:35.925+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190258335331.parquet -> @reviews stage
[2026-07-04T15:00:36.539+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190258548545.parquet -> @reviews stage
[2026-07-04T15:00:37.154+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190258725046.parquet -> @reviews stage
[2026-07-04T15:00:37.764+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190258882253.parquet -> @reviews stage
[2026-07-04T15:00:38.374+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190259105526.parquet -> @reviews stage
[2026-07-04T15:00:38.990+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190259305658.parquet -> @reviews stage
[2026-07-04T15:00:39.562+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190259512460.parquet -> @reviews stage
[2026-07-04T15:00:40.219+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190259682785.parquet -> @reviews stage
[2026-07-04T15:00:40.833+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190259820756.parquet -> @reviews stage
[2026-07-04T15:00:41.447+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190259973248.parquet -> @reviews stage
[2026-07-04T15:00:41.957+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190300175984.parquet -> @reviews stage
[2026-07-04T15:00:42.574+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190300351869.parquet -> @reviews stage
[2026-07-04T15:00:43.185+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190300498113.parquet -> @reviews stage
[2026-07-04T15:00:43.798+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190300701824.parquet -> @reviews stage
[2026-07-04T15:00:44.416+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190300996326.parquet -> @reviews stage
[2026-07-04T15:00:45.028+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190301194846.parquet -> @reviews stage
[2026-07-04T15:00:45.645+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190301328624.parquet -> @reviews stage
[2026-07-04T15:00:46.359+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190301495487.parquet -> @reviews stage
[2026-07-04T15:00:46.975+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190301640228.parquet -> @reviews stage
[2026-07-04T15:00:47.589+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190301777657.parquet -> @reviews stage
[2026-07-04T15:00:48.412+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190301916013.parquet -> @reviews stage
[2026-07-04T15:00:49.023+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190302102014.parquet -> @reviews stage
[2026-07-04T15:00:49.637+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190302295049.parquet -> @reviews stage
[2026-07-04T15:00:50.251+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190302502154.parquet -> @reviews stage
[2026-07-04T15:00:50.867+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190302681349.parquet -> @reviews stage
[2026-07-04T15:00:51.485+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190302821466.parquet -> @reviews stage
[2026-07-04T15:00:52.096+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190302957360.parquet -> @reviews stage
[2026-07-04T15:00:52.711+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190303051597.parquet -> @reviews stage
[2026-07-04T15:00:53.324+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190303265828.parquet -> @reviews stage
[2026-07-04T15:00:53.939+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190303547104.parquet -> @reviews stage
[2026-07-04T15:00:54.554+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190303689879.parquet -> @reviews stage
[2026-07-04T15:00:55.269+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190303817595.parquet -> @reviews stage
[2026-07-04T15:00:55.888+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190303934323.parquet -> @reviews stage
[2026-07-04T15:00:56.504+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190304042560.parquet -> @reviews stage
[2026-07-04T15:00:57.115+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190304283644.parquet -> @reviews stage
[2026-07-04T15:00:57.734+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190304427158.parquet -> @reviews stage
[2026-07-04T15:00:58.349+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190304579209.parquet -> @reviews stage
[2026-07-04T15:00:58.963+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190304737777.parquet -> @reviews stage
[2026-07-04T15:00:59.578+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190304891261.parquet -> @reviews stage
[2026-07-04T15:01:00.200+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190305027621.parquet -> @reviews stage
[2026-07-04T15:01:00.808+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190649407817.parquet -> @reviews stage
[2026-07-04T15:01:01.419+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190649491127.parquet -> @reviews stage
[2026-07-04T15:01:02.033+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190649582601.parquet -> @reviews stage
[2026-07-04T15:01:02.650+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190649654465.parquet -> @reviews stage
[2026-07-04T15:01:03.260+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190649764899.parquet -> @reviews stage
[2026-07-04T15:01:03.800+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190649845493.parquet -> @reviews stage
[2026-07-04T15:01:04.390+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190649921712.parquet -> @reviews stage
[2026-07-04T15:01:05.006+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190649999361.parquet -> @reviews stage
[2026-07-04T15:01:05.620+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190650105234.parquet -> @reviews stage
[2026-07-04T15:01:06.230+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190650224290.parquet -> @reviews stage
[2026-07-04T15:01:06.852+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190650342265.parquet -> @reviews stage
[2026-07-04T15:01:07.464+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190650447487.parquet -> @reviews stage
[2026-07-04T15:01:08.074+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190650610075.parquet -> @reviews stage
[2026-07-04T15:01:08.597+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190650735444.parquet -> @reviews stage
[2026-07-04T15:01:09.199+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190650844447.parquet -> @reviews stage
[2026-07-04T15:01:09.815+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190650944353.parquet -> @reviews stage
[2026-07-04T15:01:10.429+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190651061813.parquet -> @reviews stage
[2026-07-04T15:01:11.048+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190651172050.parquet -> @reviews stage
[2026-07-04T15:01:11.657+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190651326898.parquet -> @reviews stage
[2026-07-04T15:01:12.272+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190651452020.parquet -> @reviews stage
[2026-07-04T15:01:12.888+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190651615580.parquet -> @reviews stage
[2026-07-04T15:01:13.498+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190651739809.parquet -> @reviews stage
[2026-07-04T15:01:14.116+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190651932173.parquet -> @reviews stage
[2026-07-04T15:01:14.729+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190652095675.parquet -> @reviews stage
[2026-07-04T15:01:15.545+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190652248604.parquet -> @reviews stage
[2026-07-04T15:01:16.165+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190652376018.parquet -> @reviews stage
[2026-07-04T15:01:16.739+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190652541425.parquet -> @reviews stage
[2026-07-04T15:01:17.395+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190652739671.parquet -> @reviews stage
[2026-07-04T15:01:18.007+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190652899743.parquet -> @reviews stage
[2026-07-04T15:01:18.576+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190653041255.parquet -> @reviews stage
[2026-07-04T15:01:19.238+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190653219518.parquet -> @reviews stage
[2026-07-04T15:01:19.853+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190653400372.parquet -> @reviews stage
[2026-07-04T15:01:20.468+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190653548843.parquet -> @reviews stage
[2026-07-04T15:01:21.083+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190653720370.parquet -> @reviews stage
[2026-07-04T15:01:21.692+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190653871849.parquet -> @reviews stage
[2026-07-04T15:01:22.310+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190654030137.parquet -> @reviews stage
[2026-07-04T15:01:22.925+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190654250071.parquet -> @reviews stage
[2026-07-04T15:01:23.539+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190654465997.parquet -> @reviews stage
[2026-07-04T15:01:24.155+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190654617136.parquet -> @reviews stage
[2026-07-04T15:01:24.973+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190654799345.parquet -> @reviews stage
[2026-07-04T15:01:25.587+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190654991524.parquet -> @reviews stage
[2026-07-04T15:01:26.197+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190655181244.parquet -> @reviews stage
[2026-07-04T15:01:26.762+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190655484705.parquet -> @reviews stage
[2026-07-04T15:01:27.432+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190655878896.parquet -> @reviews stage
[2026-07-04T15:01:28.044+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190656128197.parquet -> @reviews stage
[2026-07-04T15:01:28.661+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190656344699.parquet -> @reviews stage
[2026-07-04T15:01:29.276+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190656543482.parquet -> @reviews stage
[2026-07-04T15:01:29.890+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190656772621.parquet -> @reviews stage
[2026-07-04T15:01:30.502+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190657026853.parquet -> @reviews stage
[2026-07-04T15:01:31.122+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190657210315.parquet -> @reviews stage
[2026-07-04T15:01:31.731+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190657467007.parquet -> @reviews stage
[2026-07-04T15:01:32.348+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190657659699.parquet -> @reviews stage
[2026-07-04T15:01:32.962+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190657926892.parquet -> @reviews stage
[2026-07-04T15:01:33.573+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190658186229.parquet -> @reviews stage
[2026-07-04T15:01:34.189+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190658379491.parquet -> @reviews stage
[2026-07-04T15:01:34.806+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190658605403.parquet -> @reviews stage
[2026-07-04T15:01:35.418+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190658841296.parquet -> @reviews stage
[2026-07-04T15:01:36.034+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190659036757.parquet -> @reviews stage
[2026-07-04T15:01:36.646+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190659231028.parquet -> @reviews stage
[2026-07-04T15:01:37.262+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190659387072.parquet -> @reviews stage
